-9.450202399872988224e+01,1.583759626296928857e+01,1.981962079872155869e+01,5.239839810458676084e+01,2.599106285656583992e+01
-1.735946975872385565e+02,3.704179863575838283e+01,3.610216384709175230e+01,1.445081162610994951e+00,4.493829587631562816e+01
7.842013938253850824e+01,7.370669630260485405e+01,9.672191996431333649e+00,9.921199980043297728e+01,6.383661795022055330e+00
-3.620512852166817765e+02,4.823390304325126721e+01,7.879171403006932906e+01,7.796544297489246844e+01,7.847141259048946438e+01
-2.922532536451596457e+02,2.978957590975391767e+01,9.275458248532967787e+01,8.271427620388851665e+01,3.176477167267039903e+01
-1.888599334187212264e+02,2.797900607306353749e+01,7.762755891562761690e+01,7.034642567825072490e+01,7.551097720810517444e+00
2.978466728179488854e+01,4.411029768367215098e+01,1.446002709170119971e+01,8.112228651477312269e+01,3.964844121885247041e+00
-3.874584407422390342e+01,7.418678065911710462e+01,4.173140411046529863e+01,4.258460390264217210e+01,1.964695802847751338e+01
-2.176326186535865475e+02,1.590333825681145008e+00,5.292444843535650989e+01,8.446758543723524326e+01,2.489359317608945688e+01
-1.129828237728717113e+02,3.530445420167858117e+01,6.706281187926133036e+00,6.798623581688367778e+01,6.360818404752139088e+01
-1.216236355031651613e+02,1.039863558249358633e+01,5.260181220451842776e+00,7.945568866040364497e-01,4.307982064799769972e+01
-4.375959798298197256e+01,4.743694922115009405e+01,3.624307446186598725e+01,8.021970279223538114e+01,1.472799228578840491e+01
-2.699051228884049465e+02,3.898581446206216583e+01,2.977113897872828474e+01,8.113491576144846817e+01,9.693548710550724934e+01
-3.891941157345073066e+02,5.096261967229443357e+00,6.365329028101400866e+01,9.049017861362838744e+01,9.268921289999592261e+01
-4.336430017285754275e+02,1.231416401144216266e+01,9.768596324735349867e+01,7.123779438635693850e+01,6.283634717199824138e+01
-2.387175461603048348e+02,8.238398230255231169e+01,7.906426689402488250e+01,7.337958562724047340e+01,5.217322921876231590e+01
-2.051587161450191559e+02,5.394581617310244326e+01,9.972301118308635637e+01,5.642489453299356228e+01,2.807872015537404842e+00
-2.481169508944248889e+02,9.944452783599322387e+00,3.289761308764121139e+01,2.589974538929386938e+01,6.739839036591723698e+01
-2.199415061376623441e+02,4.388975822303581253e+01,1.736131414357885561e+01,1.782838232467801731e+01,8.958188196397965442e+01
-2.553001479465117995e+02,7.820128318783690702e+01,8.030720330391075379e+01,5.560133526533217463e+01,5.803870218183685381e+01
-3.520223437516614240e+02,5.935922300053012890e+01,8.150429869872598942e+01,3.165030421125947413e+01,7.326481462552847290e+01
-1.901218301748774593e+02,6.823240356352978608e+01,5.238765081499019516e+01,1.207425405625280845e+01,5.116621004659342731e+01
-3.190646878196466218e+02,6.905410351004289282e+01,6.362371296601503445e+01,9.091757727905232400e+01,9.980997838550645440e+01
-3.564652036588398119e+02,3.300425187793948112e+01,9.103125988611431296e+01,6.483598927419404845e+01,5.810597891322030506e+01
-1.207657341142307246e+02,9.761131082389022140e+01,8.654951886495565816e+01,1.517040536991544109e+01,4.989809278827516792e+00
-1.101258525711533309e+01,3.288359200375850122e+01,1.449463937214905407e+01,9.842462501867777291e+01,1.493548804207181036e+01
-2.229906085134718552e+01,3.653319410748533613e+01,8.922584736927730020e+00,1.642800170720788344e+01,2.349735080966846112e+01
-2.028787018277400023e+02,8.260735614442479857e+01,6.562435950211168745e+01,2.986555768951561873e+01,4.943390502978104450e+01
-1.013201108224896672e+02,8.206413512243230457e+01,3.868347998673169741e+01,3.927422068544242961e+01,4.795855811960827708e+01
-3.301159298478943356e+02,4.148245621659796711e+00,3.797183289550303442e+01,9.821646571453396746e+01,9.291789622038503182e+01
-3.251718860828928541e+02,6.276401486603619873e+01,8.993061600578650427e+01,3.072797912387751396e+01,5.661072224973482037e+01
-1.498483920948397099e+02,8.507346566591433401e+00,3.155620897746741349e+01,6.167300588329900535e+01,2.328679499147327903e+01
-4.859395729423126653e+01,7.843912451736539992e+01,4.267781330935728334e+01,9.942529133811966346e+01,3.185265511196427823e+01
-5.804647519231748731e+01,1.258767656827757264e+01,1.255480376453349578e+01,1.613105684562963305e+01,2.067203669411221512e+01
-3.483360028127934811e+02,1.303537900245580516e+01,9.256622233582852743e+01,3.977993684229341653e+01,3.493900419435115623e+01
-2.560053834251423837e+02,1.907207240769374224e+01,8.874769391025725440e+01,7.912038436858529167e+01,1.246998258565021800e+01
-3.833224138933352947e+02,4.390017982824384291e+01,9.858246709579755418e+01,6.958708543681328251e+01,6.493111477845519630e+01
-3.133734283711343096e+02,5.188825289656104900e+01,6.585442885025530302e+01,3.874524993589112398e+00,7.884584714089771751e+01
-8.876331257871001412e+01,4.897574017620353715e+00,3.720198587035494775e+00,6.896161276546102670e+01,3.602327275120305217e+01
-3.448773026245790447e+02,3.311109673459260705e+01,6.403702878743098381e+01,3.170786225522138579e+01,7.575306091202882897e+01
-4.936294651116211440e+01,8.048026397982830815e+01,5.247172095305968753e+01,4.965305456109698667e+01,1.886602798589612817e+01
-2.079683286988897066e+02,5.526844809180566642e+01,7.620674490345106733e+01,6.430286475440773586e+01,2.968959531587623957e+01
-2.219438266074486990e+02,7.693870086212814385e+01,2.762457683572336720e+01,5.965872678092396342e+01,9.918919976899285018e+01
-1.618361862329480800e+02,4.176615100978098738e+00,3.536256050795741146e+01,9.286895598735544155e+00,2.260031362382848386e+01
-4.469834142979893841e+02,8.511384783568942680e-01,9.953364150968879187e+01,6.887791564154882451e+01,6.066863212210870415e+01
-1.097123771910710417e+02,7.321191656873176612e+01,1.141490802451587960e+01,4.612280044314498895e+00,7.429106508905827866e+01
-3.029677148929376358e+02,2.854355017238838599e+01,9.595112860300967839e+01,2.421128673614560967e+01,2.523537650707559266e+01
-2.860287504420679170e+02,2.265583839171303282e+01,7.260479223862226661e+01,6.814973128231174826e+01,4.091834941944287607e+01
-2.698719555724230901e+01,9.857336309377475914e+01,5.579988885830640299e+01,6.618930447060500910e+01,1.052069262731580856e+01
-2.955228409180728590e+02,3.323932427815650215e+01,7.145516028912878426e+01,9.379484788789299898e+01,6.298927232843407609e+01
-1.194005395779853416e+02,2.425558034535822927e+01,2.099093223850259093e+01,3.378069675052359599e+01,3.781288945245393762e+01
-2.743910478076322192e+02,3.748120957261683373e+01,3.550737937374176312e+01,1.291739037771196763e+01,7.794797114322300047e+01
