-2.825965354557026785e+02,2.411927160202039744e+01,7.729786655055923461e+01,5.962012612513252208e+01,3.720732249853926277e+01
-3.714857141918463412e+02,7.854571170867563623e+00,9.320953745067222940e+01,1.121763981345271688e+01,4.229121962813410107e+01
-7.757615736799313311e+01,9.670238569508188675e+01,9.464457694437012236e+00,5.837900642333148227e+01,8.189867643796941366e+01
-5.218383490218711174e+00,7.334342746304587024e+01,2.282625675988295555e+01,2.019675565967635578e+01,2.576860972433383523e+01
-1.396206203284910714e+02,1.020766028730261077e+01,3.976811059262028891e+01,6.382769887452906943e+01,2.169488654900240121e+01
-2.617980288982159891e+02,8.083570867639812718e+01,9.078453100543043774e+01,2.799039323492877784e+01,4.620308604934171370e+01
-3.715049913391165433e+02,2.237382682586350668e+01,6.689737039848274947e+01,6.464295640946433252e+01,7.999975308111937977e+01
-7.486404105861655012e+01,8.060103920809879696e+00,2.270235272464672249e+01,1.100940634873981416e+00,8.313366103645291716e+00
-1.668838204410160131e+02,6.389938561591738164e+01,9.276495105077052017e+01,7.183500816215054385e+01,4.131412602115124955e+00
-2.313823399667751914e+02,9.803064579748422602e+01,8.905152233147389040e+01,8.671464594117570357e+01,5.919803703148506457e+01
3.229486966223789324e+01,3.288373456150297613e+01,1.270817865043261108e+00,5.796811682134194399e+01,9.249823293127324320e+00
-7.972577088302308823e+01,5.052919780163740171e+01,2.313862525373258094e+01,1.237664668133728796e+01,3.809660822654857526e+01
-1.827380690814987645e+02,1.735002281167601268e+01,5.238157849095942709e+01,9.636940357592060025e+01,2.641825478573153063e+01
-1.844188675570557905e+02,5.654782320945572849e+01,4.469741186481365247e+01,4.028628381623664723e+01,5.100077445345636562e+01
-2.372027884063390104e+02,2.639049087553169137e+00,2.321965361661541039e+01,9.977833473130341702e+01,6.988568396826892126e+01
1.315002303924991978e+01,5.770707584180488681e+01,1.040198433653206678e+01,4.646619394843835238e+01,2.213231164488603753e+01
-1.404222395244635209e+02,7.794428285904484710e+01,8.008392714773819421e+01,1.109360494766382743e+01,6.956942146213695999e+00
-3.462681640065821966e+02,1.762318540455928328e+01,7.814285247970248349e+01,7.837540116670813006e+01,5.425502296235688249e+01
-3.222720645924933365e+02,7.980073210403948458e+00,8.724879479123691794e+01,3.220710789677552555e+01,2.970557792401832131e+01
-4.504157063376512724e+02,2.137732296095504836e+01,8.191474683639056309e+01,8.304221445385073253e+01,9.553295658224809017e+01
-2.059181705768140702e+01,3.848942243917731076e+01,2.185314785565343243e+01,4.787893669548390108e+01,3.947904476859764866e+00
-1.311771181054827480e+02,7.198767356870648371e+01,5.002002521135412394e+01,9.038290571837129050e+01,5.197577057355069741e+01
-1.334084744196428289e+02,3.386246250282629688e+01,4.410542347471140090e+01,9.925926472587768501e+01,3.120721647924997910e+01
-3.404392945092587865e+02,1.018814029895753848e+01,3.678474345478379348e+01,3.596292939928380505e+00,9.368421846006684461e+01
-2.544207854052893936e+02,1.938183968661349965e+01,9.308163005901127462e+01,2.232251580588229345e+01,4.595232431685591479e+00
-2.745284961844163618e+01,5.167374295085981117e+01,1.139018794123828293e+01,5.203290996301056737e+01,2.637760664733148630e+01
-7.829638609327295740e+01,3.959120558325640360e+01,1.673765701624948576e+01,7.066933630602778571e+00,3.237824194416266721e+01
-1.747766920688968924e+02,9.445633429762037281e+01,9.438344233425193863e+01,4.692578714406862872e+01,1.815931696077687363e+01
-1.413394933321958646e+01,7.629114400832770926e+00,1.016110754727272969e+00,5.556674620783675067e+01,1.233468291103385539e+01
-1.357062005613124711e+02,3.933090353105833969e+01,6.565303086393902277e+01,1.399862111155904998e+01,3.911547210741417313e+00
-3.595155873212481197e+02,7.340097697458519121e+01,9.280831007588741954e+01,4.825432520225459143e+01,7.801991606559828085e+01
